Index,Nama Obat,Kelas Terapi,Sub Kelas Terapi 1,Sub Kelas Terapi 2,Sub Kelas Terapi 3,Kekuatan,Satuan,Sediaan,Komposisi,Tingkat Faskes FPKTP,Tingkat Faskes FPKTL,PP,PRB,OEN,Program [P],Kanker [Ca],Restriksi Obat,Restriksi sediaan,Restriksi Kelas Terapi,Restriksi Sub Kelas Terapi,Restriksi Sub Sub Kelas Terapi,Restriksi Sub Sub Sub Kelas Terapi,Peresepan Maksimal
1045,sefiksim,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,100,mg,tab/kaps,,,,,,,,,Hanya untuk pasien rawat inap yang sebelumnya mendapatkan antibiotik parenteral sefalosporin generasi tiga atau sesuai hasil uji resistensi.,,,,,,10 hari.
1046,sefoperazon,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,1.000,mg,serb inj,,,,,,,,,,"""Diberikan atas persetujuan dokter yang memiliki kompetensi di bidang ilmu penyakit tropik dan infeksi atau DPJP yang ditunjuk oleh KFT/KPRA untuk:
a) Antibiotik kategori Watch.
b) Ketika antibiotik kategori Access tidak efektif.
c) Mengatasi infeksi pada pasien yang mengalami penurunan fungsi ginjal.""",,,,,3 g/hari selama 7 hari.
1047,sefotaksim,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,500,mg,serb inj,,,,,,,,,,,,,,,10 hari.
1048,sefotaksim,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,1.000,mg,serb inj,,,,,,,,,,,,,,,10 hari.
1049,sefpirom,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,1.000,mg,serb inj,,,,,,,,,"""a) Antibiotik lini ketiga (reserved antibiotic). Diberikan atas persetujuan KFT/KPRA/pimpinan RS.
b) Untuk demam neutropenia karena penggunaan kemoterapi atau radioterapi, dapat diberikan sebagai terapi empiris.""",,,,,,3 g/hari sampai ANC > 500/mm3.
1050,seftazidim,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,1.000,mg,serb inj,,,,,,,,,,"Antibiotik lini ketiga (reserved antibiotic), untuk infeksi yang terbukti disebabkan oleh Pseudomonas aeruginosa. Diberikan atas persetujuan KFT/KPRA/pimpinan RS.",,,,,3 g/hari selama 7 hari.
1051,seftriakson,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,1.000,mg,inj,,,,,,,,,,,,,,,2 g/hari selama 7 hari. Untuk meningitis 4 g/hari selama 14 hari.
1052,sefuroksim,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,750,mg,serb inj,,,,,,,,,,,,,,,3 g/kasus.
1053,sefuroksim,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,250,mg,tab sal selaput,,,,,,,,,,,,,,,10 tab/kasus.
1054,sefuroksim,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,500,mg,tab sal selaput,,,,,,,,,,,,,,,10 tab/kasus.
1055,selekoksib,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NON NARKOTIK,,,100,mg,kaps,,,,,,,,,"""a) Hanya untuk pasien yang sebelumnya menggunakan NSAID konvensional, dan mengalami iritasi saluran cerna atau pasien dengan riwayat iritasi saluran cerna.
b) Untuk osteoartritis, reumatoid artritis, atau ankylosing spondylitis, dengan perhatian khusus pada pasien dengan riwayat penyakit kardiovaskular.""",,,,,,30 kaps/ bulan.
1056,selekoksib,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NON NARKOTIK,,,200,mg,kaps,,,,,,,,,"""a) Hanya untuk pasien yang sebelumnya menggunakan NSAID konvensional, dan mengalami iritasi saluran cerna atau pasien dengan riwayat iritasi saluran cerna.
b) Untuk osteoartritis, reumatoid artritis, atau ankylosing spondylitis, dengan perhatian khusus pada pasien dengan riwayat penyakit kardiovaskular.""",,,,,,30 kaps/ bulan.
1057,sertralin,PSIKOFARMAKA,ANTIDEPRESI,,,50,mg,tab sal,,,,,,,,,Digunakan untuk depresi yang disertai ansietas.,,,,,,90 tab/bulan.
1058,serum antidifteri (A.D.S),OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,10000,IU,inj,,,,,,,,,"""Catatan: Disediakan oleh Program Kemenkes.
Disimpan pada suhu 2−8ºC.""",,,,,,
1059,serum antirabies,OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,150-400,IU/mL,inj,,,,,,,,,"""a) Digunakan untuk pengobatan post exposure di daerah rabies.
b) Disimpan pada suhu 2−8ºC.""",,,,,,
1060,serum antitetanus (A.T.S),OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,5000,IU/mL,inj,,,,,,,,,Disimpan pada suhu 2−8ºC.,Untuk pencegahan,,,,,
1061,serum antitetanus (A.T.S),OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,1500,IU/mL,inj,,,,,,,,,Disimpan pada suhu 2−8ºC.,Untuk pencegahan,,,,,
1062,serum antitetanus (A.T.S),OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,20000,IU,inj,,,,,,,,,Disimpan pada suhu 2−8ºC.,Untuk pengobatan,,,,,
1063,serum antitetanus (A.T.S),OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,10000,IU,inj,,,,,,,,,Disimpan pada suhu 2−8ºC.,Untuk pengobatan,,,,,
1064,setirizin,ANTIALERGI dan OBAT untuk ANAFILAKSIS,,,,5,mg/5 mL,sir,,,,,,,,,,,,,,,1 btl/kasus.
1065,setirizin,ANTIALERGI dan OBAT untuk ANAFILAKSIS,,,,10,mg,tab,,,,,,,,,,,,,,,"""- Urtikaria akut: 1 tab/hari, maks 5 hari.
- Urtikaria kronik: maks 30 tab/bulan."""
1066,setuksimab,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antibodi Monoklonal Dan Antibody Drug Conjugates,,5,mg/mL,inj,,,,,,,,,"""a) Sebagai terapi lini kedua kanker kepala dan leher jenis squamous dan dikombinasi dengan kemoterapi atau radiasi. 
b) Tidak digunakan untuk kanker nasofaring.""",,,,,,"""- Pemberian tiap minggu: Dosis pertama 400 mg/m2, dosis selanjutnya 250 mg/m2 tiap minggu.
- Maks 6 siklus atau sampai terjadi progres atau timbul efek samping yang tidak dapat ditoleransi, mana yang terjadi lebih dulu. """
1067,sevelamer karbonat,LAIN - LAIN,,,,800,mg,tab,,,,,,,,,"Hanya untuk pasien CKD stage 3-5 dengan kadar fosfat > 5,5 mg/dL dan kadar kalsium > 9 mg/dL yang tidak dapat diberikan kalsium karbonat.",,,,,,
1068,sevofluran,ANESTETIK,ANESTETIK UMUM dan OKSIGEN,,,,,ih,,,,,,,,,,,,,,,
1069,sianokobalamin (vitamin B12),OBAT yang MEMENGARUHI DARAH,ANTIANEMI,,,50,mcg,tab,,,,,,,,,,,,,,,
1070,sianokobalamin (vitamin B12),VITAMIN dan MINERAL,,,,50,mcg,tab,,,,,,,,,,,,,,,30 tab/bulan.
1071,sianokobalamin (vitamin B12),OBAT yang MEMENGARUHI DARAH,ANTIANEMI,,,500,mcg/mL,inj,,,,,,,,,,,,,,,
1072,siklofosfamid,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,1.000,mg,inj,,,,,,,,,,,,,,,
1073,siklofosfamid,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,200,mg,inj,,,,,,,,,,,,,,,
1074,siklofosfamid,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,500,mg,inj,,,,,,,,,,,,,,,
1075,siklopentolat,OBAT untuk MATA,MIDRIATIK,,,1,%,tts mata,,,,,,,,,Hanya digunakan sebagai midriatikum untuk diagnostik dan/atau operasi yang memerlukan dilatasi pupil.,,,,,,
1076,siklosporin,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,100,mg,kaps lunak,,,,,,,,,,Untuk kasus transplantasi organ atau penyakit autoimun.,,,,,90 kaps/bulan.
1077,siklosporin,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,50,mg,kaps lunak,,,,,,,,,,Untuk kasus transplantasi organ atau penyakit autoimun.,,,,,90 kaps/bulan.
1078,siklosporin,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,25,mg,kaps lunak,,,,,,,,,,Untuk kasus transplantasi organ atau penyakit autoimun.,,,,,90 kaps/bulan.
1079,siklosporin,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,50,mg/mL,inj,,,,,,,,,,,,,,,
1080,siklosporin,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,100,mg/mL,inj,,,,,,,,,,,,,,,
1081,sildenafil,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Pulmonal,,20,mg,tab,,,,,,,,,"""a) Digunakan untuk Hipertensi Arteri Pulmonal (HAP) pada pasien dewasa. Diagnosis
ditegakkan dengan echocardiography.
b) Diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu penyakit jantung atau bedah jantung.""",,,,,,90 tab/bulan.
1082,sildenafil,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Pulmonal,,10,mg/mL,sir kering,,,,,,,,,"""a) Digunakan untuk Hipertensi Arteri Pulmonal (HAP) pada pasien anak. Diagnosis ditegakkan dengan echocardiography.
b) Diresepkan oleh Dokter yang memiliki kompetensi di bidang ilmu Penyakit Jantung.""",,,,,,2 btl/bulan.
1083,silodosin,DIURETIK dan OBAT untuk HIPERTROFI PROSTAT,OBAT untuk HIPERTROFI PROSTAT,,,4,mg,tab,,,,,,,,,Hanya diberikan pada obstruksi outlet kandung kemih akibat benign prostatic hyperplasia (BPH).,,,,,,60 tab/bulan.
1084,silostazol,OBAT KARDIOVASKULAR,ANTIAGREGASI PLATELET,,,100,mg,tab,,,,,,,,,Diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu penyakit dalam atau penyakit jantung atau penyakit saraf/neurologi atau bedah vaskular.,Hanya untuk kasus Peripheral Artherial Disease (PAD) atau pasien yang terbukti telah resistan terhadap asam asetilsalisilat yang ditunjukkan dengan hasil pemeriksaan resistensi asam asetilsalisilat.,,,,,60 tab/bulan.
1085,silostazol,OBAT KARDIOVASKULAR,ANTIAGREGASI PLATELET,,,100,mg,kaps pelepasan lambat,,,,,,,,,Diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu penyakit dalam atau penyakit jantung atau penyakit saraf/neurologi atau bedah vaskular.,Secondary prevention pada pasien stroke dengan Cerebral Small Vessel Disease (CSVD).,,,,,60 kaps/bulan.
1086,simvastatin,OBAT KARDIOVASKULAR,ANTIHIPERLIPIDEMIA,,,10,mg,tab,,,,,,,,,"""Sebagai terapi tambahan terhadap terapi diet pada pasien hiperlipidemia dengan salah satu kondisi berikut:
a) kadar LDL > 160 mg/dL untuk pasien tanpa komplikasi diabetes melitus/PJK.
b) Pasien ASCVD (pasca PCI, CABG, stroke iskemi dan/atau PAD, pascainfark) yang dibuktikan dengan EKG atau MSCT atau riwayat angiografi. Target LDL adalah ≤ 70 mg/dL, yang harus diperiksa setiap 6 bulan.
c) kadar LDL > 130 mg/dL untuk pasien diabetes melitus. Setelah 6 bulan dilakukan evaluasi ketaatan pasien terhadap kontrol diet dan pemeriksaan laboratorium LDL dilampirkan setiap 6 bulan.""",,,,,,30 tab/bulan.
1087,simvastatin,OBAT KARDIOVASKULAR,ANTIHIPERLIPIDEMIA,,,20,mg,tab,,,,,,,,,"""Sebagai terapi tambahan terhadap terapi diet pada pasien hiperlipidemia dengan salah satu kondisi berikut:
a) kadar LDL > 160 mg/dL untuk pasien tanpa komplikasi diabetes melitus/PJK.
b) Pasien ASCVD (pasca PCI, CABG, stroke iskemi dan/atau PAD, pascainfark) yang dibuktikan dengan EKG atau MSCT atau riwayat angiografi. Target LDL adalah ≤ 70 mg/dL, yang harus diperiksa setiap 6 bulan.
c) kadar LDL > 130 mg/dL untuk pasien diabetes melitus. Setelah 6 bulan dilakukan evaluasi ketaatan pasien terhadap kontrol diet dan pemeriksaan laboratorium LDL dilampirkan setiap 6 bulan.""",,,,,,30 tab/bulan.
1088,simvastatin,OBAT KARDIOVASKULAR,ANTIHIPERLIPIDEMIA,,,40,mg,tab,,,,,,,,,"""Sebagai terapi tambahan terhadap terapi diet pada pasien hiperlipidemia dengan salah satu kondisi berikut:
a) kadar LDL > 160 mg/dL untuk pasien tanpa komplikasi diabetes melitus/PJK.
b) Pasien ASCVD (pasca PCI, CABG, stroke iskemi dan/atau PAD, pascainfark) yang dibuktikan dengan EKG atau MSCT atau riwayat angiografi. Target LDL adalah ≤ 70 mg/dL, yang harus diperiksa setiap 6 bulan.
c) kadar LDL > 130 mg/dL untuk pasien diabetes melitus. Setelah 6 bulan dilakukan evaluasi ketaatan pasien terhadap kontrol diet dan pemeriksaan laboratorium LDL dilampirkan setiap 6 bulan.""",,,,,,30 tab/bulan.
1089,siprofloksasin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Kuinolon,2,mg/mL,inf,,,,,,,,,"""Tidak digunakan untuk pasien usia 
< 18 tahun, ibu hamil, atau ibu 
menyusui.""",,,,,,4 btl/hari.
1090,siprofloksasin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Kuinolon,500,mg,tab,,,,,,,,,"""Tidak digunakan untuk pasien usia 
< 18 tahun, ibu hamil, atau ibu 
menyusui.""",,,,,,
1091,sisplatin,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antineoplastik Lain,,1,mg/mL,inj,,,,,,,,,,,,,,,100 mg/m2/hari diulang tiap 3 minggu.
1092,sitagliptin,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,ANTIDIABETES,Antidiabetes Oral,,100,mg,tab sal selaput,,,,,,,,,"""a) Tidak digunakan sebagai lini pertama/terapi inisial.
b) Sebagai terapi tambahan pada metformin dan/atau sulfonilurea dengan dosis optimal yang masih dapat ditoleransi oleh pasien.
c) Tidak digunakan sebagai obat tunggal.""",,,,,,30 tab/bulan.
1093,sitarabin,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antimetabolit,,100,mg/mL,inj,,,,,,,,,"""a) Untuk leukemia akut.
atau
b) Untuk limfoma maligna.
c) Tidak digunakan untuk intratekal. """,,,,,,
1094,sodium hialuronat,OBAT yang MEMENGARUHI STRUKTUR dan MINERALISASI TULANG,,,,10,mg/mL,inj,,,,,,,,,"""a) Hanya diberikan untuk OA grade II−III (klasifikasi Kellgren-Lawrence).
b) Diberikan pada pasien yang sudah tidak respons dengan parasetamol atau NSAID atau ada kontraindikasi.
c) Bila 3 kali pemberian tidak memberikan respons klinis signifikan, maka terapi dihentikan.""",,,,,,Diberikan 1 vial/pre-filled syringe per minggu. Maks 5 vial/pre-filled syringe per kasus.
1095,sofosbuvir,ANTIINFEKSI,ANTIVIRUS,Antihepatitis,,400,mg,tab sal selaput,,,,,,,,,"""Catatan: Disediakan oleh Program 
Kemenkes. 
a) Tidak digunakan sebagai monoterapi. 
b) Diberikan bersama dengan daklatasvir untuk hepatitis C.
c) Diberikan oleh dokter yang memiliki kompetensi di bidang ilmu gastroentero-hepatologi atau penyakit dalam.
d) Dapat diberikan tanpa melakukan pemeriksaan genotipe, sesuai dengan SK Penetapan Rumah Sakit Layanan Hepatitis C dari Kementerian Kesehatan.""",,,,,,"""- 12 minggu kombinasi dengan daklatasvir untuk pasien non sirosis.
- 24 minggu kombinasi dengan daklatasvir untuk pasien sirosis."""
1096,solifenasin,OBAT UNTUK SALURAN KEMIH,,,,10,mg,tab,,,,,,,,,"""a) Untuk indikasi Overactive Bladder (OAB) atau Inkontinensia tipe Desakan (Urge Urinary Incontinence).
b) Didasarkan pada hasil pemeriksaan urodinamik atau memenuhi syarat minimum sebagai berikut: anamnesa, pemeriksaan fisik, urinalisa, catatan harian berkemih (Bladder Diary), kuesioner (OABSS) dan pemeriksaan residu urine.
c) Diresepkan oleh dokter yang memiliki kompetensi di bidang urologi atau uroginekologi.""",,,,,,Maks 3 bulan.
1097,solifenasin,OBAT UNTUK SALURAN KEMIH,,,,5,mg,tab,,,,,,,,,"""a) Untuk indikasi Overactive Bladder (OAB) atau Inkontinensia tipe Desakan (Urge Urinary Incontinence).
b) Didasarkan pada hasil pemeriksaan urodinamik atau memenuhi syarat minimum sebagai berikut: anamnesa, pemeriksaan fisik, urinalisa, catatan harian berkemih (Bladder Diary), kuesioner (OABSS) dan pemeriksaan residu urine.
c) Diresepkan oleh dokter yang memiliki kompetensi di bidang urologi atau uroginekologi.""",,,,,,Maks 3 bulan.
1098,somatostatin,OBAT untuk SALURAN CERNA,LAIN–LAIN,,,3,mg,inj,,,,,,,,,"""a) Untuk kasus perdarahan varises esofagus akut.
b) Diberikan intravenous drip 250 mcg per jam.""",,,,,,"2 amp/hari, maks 5 hari."
1099,somatropin,HORMON OBAT ENDOKRIN LAIN dan KONTRASEPSI,HORMON KELAMIN dan OBAT yang MEMENGARUHI FERTILITAS,Lain–Lain,,,,inj,,,,,,,,,"""a) Untuk defisiensi Growth Hormone, penegakan diagnosis dengan melampirkan provocative test (contoh: Insulin Tolerance Test) dan IGF-1.
b) Diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu endokrin.""",,,,,,"Diberikan setiap hari, dievaluasi setiap tiga bulan sampai umur 14 tahun untuk perempuan dan 16 tahun untuk laki-laki, maksimal 5 vial/bulan."
1100,spiramisin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Makrolid,500,mg,tab sal selaput,,,,,,,,,Dapat digunakan untuk toksoplasmosis pada kehamilan.,,,,,,3 g/hari selama 6 minggu.
1101,spironolakton,OBAT KARDIOVASKULAR,OBAT untuk GAGAL JANTUNG,,,25,mg,tab,,,,,,,,,,,,,,,30 tab/bulan.
1102,spironolakton,DIURETIK dan OBAT untuk HIPERTROFI PROSTAT,DIURETIK,,,100,mg,tab,,,,,,,,,,,,,,,30 tab/bulan.
1103,spironolakton,DIURETIK dan OBAT untuk HIPERTROFI PROSTAT,DIURETIK,,,25,mg,tab,,,,,,,,,,,,,,,30 tab/bulan.
1104,stannous pyrophosphate,DIAGNOSTIK,RADIOFARMAKA KEDOKTERAN NUKLIR,Farmaka Kedokteran Nuklir,,"27,6",mg sodium pyrophosphate/vial,,,,,,,,,,,,,,,,
1105,streptokinase,OBAT KARDIOVASKULAR,TROMBOLITIK,,,1500000,IU,inj,,,,,,,,,"""a) Untuk infark miokard akut dengan onset < 12 jam.
b) Dapat diberikan di FPKTL yang memiliki fasilitas ICCU/ICU/unit stroke.
c) Kontraindikasi: tidak boleh diberikan jika ditemukan kontraindikasi fibrinolitik antara lain: riwayat stroke hemoragik atau riwayat stroke iskemik dalam 6 bulan terakhir, AVM, tumor otak, trauma kepala, perdarahan aktif gastrointestinal, pascaoperasi besar dalam 3 bulan, dan diseksi aorta.""",,,,,,
1106,streptomisin,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antituberkulosis,,1.000,mg,serb inj,,,,,,,,,"""a) Untuk kombinasi pengobatan pasien TB Kambuh BTA (+).
b) Digunakan untuk paduan pengobatan TB Resistan Obat.
""",,,,"""Catatan:
a) Disediakan oleh Program Kemenkes.
b) Penggunaan sesuai dengan Program Nasional Pengendalian TB.""",,"""- 15 mg/kgBB maks 2 bulan pertama pemberian setiap hari.
- Untuk TB RO: 12−18 mg/kgBB, maks 8 bulan."""
1107,streptomisin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Aminoglikosida,1.000,mg,serb inj,,,,,,,,,,,,,,,
1108,sufentanil,ANALGESIK ANTIPIRETIK ANTIINFLAMASI NON STEROID ANTIPIRAI,ANALGESIK NARKOTIK,,,5,mcg/mL,inj,,,,,,,,,,Hanya untuk tindakan anestesi yang diberikan dokter yang memiliki kompetensi di bidang ilmu anestesi.,,,,,3 vial/kasus.
1109,sugammadeks,RELAKSAN OTOT PERIFER dan PENGHAMBAT KOLINESTERASE,REVERSAL RELAKSAN OTOT,,,100,mg/mL,inj,,,,,,,,,Hanya untuk pasien yang telah mengalami desaturasi oksigen pada kesulitan penguasaan jalan napas saat anestesi umum oleh relaksan otot rokuronium.,,,,,,
1110,sukralfat,OBAT untuk SALURAN CERNA,ANTASIDA dan ANTIULKUS,,,500,mg/5 mL,susp,,,,,,,,,,,,,,,
1111,sukralfat,OBAT untuk SALURAN CERNA,ANTASIDA dan ANTIULKUS,,,500,mg,tab,,,,,,,,,,,,,,,60 tab/bulan.
1112,suksinilkolin,RELAKSAN OTOT PERIFER dan PENGHAMBAT KOLINESTERASE,RELAKSAN OTOT PERIFER,,,20,mg/mL,inj,,,,,,,,,,,,,,,
1113,suksinilkolin,RELAKSAN OTOT PERIFER dan PENGHAMBAT KOLINESTERASE,RELAKSAN OTOT PERIFER,,,50,mg/mL,inj,,,,,,,,,,,,,,,
1114,sulfadiazin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Lain–Lain,500,mg,tab,,,,,,,,,,,,,,,
1115,sulfasalazin,OBAT untuk SALURAN CERNA,OBAT untuk ANTIINFLAMASI,,,500,mg,kapl sal enterik,,,,,,,,,,,,,,,
1116,sulfur colloid,DIAGNOSTIK,RADIOFARMAKA KEDOKTERAN NUKLIR,Farmaka Kedokteran Nuklir,,"4,5",mg gelatin/reaction vial,,,,,,,,,,,,,,,,
1117,surfaktan,OBAT untuk SALURAN NAPAS,LAIN–LAIN,,,25,mg/mL,susp,,,,,,,,,Hanya untuk IRDS (Idiopathic Respiratory Distress Syndrome) pada neonatus.,,,,,,
1118,surgical ginggival pack,OBAT dan BAHAN untuk GIGI,PREPARAT LAINNYA,,,,,pasta,,,,,,,,,,,,,,,
1119,takrolimus,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,"0,5",mg,kaps,,,,,,,,,"""a) Untuk pasien pascatransplantasi hati atau ginjal yang telah mendapat imunosupresan lainnya, tetapi tidak respons.
b) Untuk pencegahan rejeksi pada transplantasi hati atau ginjal.""",,,,,,
1120,takrolimus,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,1,mg,kaps,,,,,,,,,"""a) Untuk pasien pascatransplantasi hati atau ginjal yang telah mendapat imunosupresan lainnya, tetapi tidak respons.
b) Untuk pencegahan rejeksi pada transplantasi hati atau ginjal.""",,,,,,
1121,takrolimus,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,"0,5",mg,kaps lepas lambat,,,,,,,,,"""a) Untuk pasien pascatransplantasi hati atau ginjal yang telah mendapat imunosupresan lainnya, tetapi tidak respons.
b) Untuk pencegahan rejeksi pada transplantasi hati atau ginjal.""",,,,,,"""- Dosis awal Transplantasi Ginjal: 0,2−0,3 mg/kg/hari.
- Dosis awal Transplantasi Hati: 0,1−0,2 mg/kg/hari.
- Dosis rumatan disesuaikan dengan kebutuhan pasien berdasarkan pemantauan kadar obat dalam darah.
"""
1122,takrolimus,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,1,mg,kaps lepas lambat,,,,,,,,,"""a) Untuk pasien pascatransplantasi hati atau ginjal yang telah mendapat imunosupresan lainnya, tetapi tidak respons.
b) Untuk pencegahan rejeksi pada transplantasi hati atau ginjal.""",,,,,,"""- Dosis awal Transplantasi Ginjal: 0,2−0,3 mg/kg/hari.
- Dosis awal Transplantasi Hati: 0,1−0,2 mg/kg/hari.
- Dosis rumatan disesuaikan dengan kebutuhan pasien berdasarkan pemantauan kadar obat dalam darah.
"""
1123,tamoksifen,ANTINEOPLASTIK dan IMUNOMODULATOR,TERAPI ENDOKRIN,Antagonis Hormon Dan Senyawa Sejenis,,10,mg,tab,,,,,,,,,Untuk kanker payudara pada premenopause atau post menopause dengan reseptor ER dan/atau PR positif.,,,,,,60 tab/bulan.
1124,tamoksifen,ANTINEOPLASTIK dan IMUNOMODULATOR,TERAPI ENDOKRIN,Antagonis Hormon Dan Senyawa Sejenis,,20,mg,tab,,,,,,,,,Untuk kanker payudara pada premenopause atau post menopause dengan reseptor ER dan/atau PR positif.,,,,,,30 tab/bulan.
1125,tamsulosin,DIURETIK dan OBAT untuk HIPERTROFI PROSTAT,OBAT untuk HIPERTROFI PROSTAT,,,"0,2",mg,tab,,,,,,,,,,,,,,,30 tab/bulan.
1126,tamsulosin,DIURETIK dan OBAT untuk HIPERTROFI PROSTAT,OBAT untuk HIPERTROFI PROSTAT,,,"0,4",mg,tab lepas lambat,,,,,,,,,,,,,,,30 tab/bulan.
1127,technetium 99m,DIAGNOSTIK,RADIOFARMAKA KEDOKTERAN NUKLIR,Radiofarmaka Kedokteran Nuklir Diagnostik,,740-3700,MBq (20 to 100 milliCurie)/ mL,,,,,,,,,,,,,,,,
1128,telbivudin,ANTIINFEKSI,ANTIVIRUS,Antihepatitis,,600,mg,tab,,,,,,,,,"""a) Hanya untuk pasien Hepatitis B kronik. Diagnosis ditegakkan berdasarkan hasil pemeriksaan HBV-DNA.
b) Pengobatan dihentikan apabila terjadi serokonversi HBsAg.
c) Apabila HBV DNA setelah 6 bulan masih positif harus ditambahkan atau digantikan obat lain.
d) Diberikan oleh dokter yang memiliki kompetensi di bidang ilmu gastroentero-hepatologi, atau gastroentero-hepatologi anak, atau penyakit dalam, atau penyakit anak.""",,,,,,
1129,telmisartan,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,40,mg,tab,,,,,,,,,"Digunakan untuk hipertensi dengan nilai eGFR < 30 mL/menit/1,73 m2.",,,,"""Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.""",,30 tab/bulan.
1130,telmisartan,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,80,mg,tab,,,,,,,,,"Digunakan untuk hipertensi dengan nilai eGFR < 30 mL/menit/1,73 m2.",,,,"""Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.""",,30 tab/bulan.
1131,temozolomid,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,100,mg,kaps,,,,,,,,,"""a) Untuk glioblastoma.
atau
b) Untuk anaplastic astrocytoma. 
""",,,,,,"""a) Jika menggunakan fasilitas radioterapi: 
75 mg/m2/hari selama pasien disinar kemudian dilanjutkan 150−200 mg/m2/hari selama 5 hari berturut-turut diulang setiap 
4 minggu, maks 6 siklus.
b) Jika tidak menggunakan fasilitas radioterapi: 150−200 mg/m2/hari selama 5 hari berturut-turut diulang setiap 4 minggu, maks 6 siklus."""
1132,temozolomid,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,20,mg,kaps,,,,,,,,,"""a) Untuk glioblastoma.
atau
b) Untuk anaplastic astrocytoma. 
""",,,,,,"""a) Jika menggunakan fasilitas radioterapi: 
75 mg/m2/hari selama pasien disinar kemudian dilanjutkan 150−200 mg/m2/hari selama 5 hari berturut-turut diulang setiap 
4 minggu, maks 6 siklus.
b) Jika tidak menggunakan fasilitas radioterapi: 150−200 mg/m2/hari selama 5 hari berturut-turut diulang setiap 4 minggu, maks 6 siklus."""
